id,employer_id,benefit_policy_id,policy_number,parent_id,active,updated_at,updated_by
86275,1,,,84906,t,2026-06-28 01:34:57.609091,
86276,1,,,84906,t,2026-06-28 01:34:57.612047,
86277,1,,,84906,t,2026-06-28 01:34:57.615007,
86278,1,,,84907,t,2026-06-28 01:34:57.618453,
86279,1,,,84907,t,2026-06-28 01:34:57.621658,
86280,1,,,84907,t,2026-06-28 01:34:57.624621,
86281,1,,,84907,t,2026-06-28 01:34:57.62586,
86282,1,,,84907,t,2026-06-28 01:34:57.631369,
86283,1,,,84908,t,2026-06-28 01:34:57.636888,
86284,1,,,84908,t,2026-06-28 01:34:57.640436,
86285,1,,,84909,t,2026-06-28 01:37:16.478522,
86286,1,,,84909,t,2026-06-28 01:37:16.428666,
86287,1,,,84909,t,2026-06-28 01:37:16.429178,
86288,1,,,84909,t,2026-06-28 01:37:16.429178,
86289,1,,,84910,t,2026-06-28 01:34:57.662509,
86290,1,,,84910,t,2026-06-28 01:34:57.668205,
86291,1,,,84910,t,2026-06-28 01:34:57.670673,
86292,1,,,84910,t,2026-06-28 01:34:57.673653,
86293,1,,,84910,t,2026-06-28 01:34:57.676641,
86294,1,,,84910,t,2026-06-28 01:34:57.686196,
86295,1,,,84910,t,2026-06-28 01:34:57.692465,
86296,1,,,84910,t,2026-06-28 01:34:57.697106,
86297,1,,,84910,t,2026-06-28 01:34:57.701259,
86298,1,,,84910,t,2026-06-28 01:34:57.705674,
86299,1,,,84910,t,2026-06-28 01:34:57.70893,
86300,1,,,84910,t,2026-06-28 01:34:57.711099,
86301,1,,,84910,t,2026-06-28 01:34:57.716423,
86302,1,,,84910,t,2026-06-28 01:34:57.720222,
86303,1,,,84910,t,2026-06-28 01:34:57.723534,
86304,1,,,84911,t,2026-06-28 01:37:16.592448,
86305,1,,,84912,t,2026-06-28 01:37:16.797931,
86306,1,,,84912,t,2026-06-28 01:37:16.751563,
86307,1,,,84912,t,2026-06-28 01:37:16.780025,
86308,1,,,84912,t,2026-06-28 01:37:16.751563,
86309,1,,,84912,t,2026-06-28 01:37:16.710858,
86310,1,,,84913,t,2026-06-28 01:34:57.74942,
86311,1,,,84913,t,2026-06-28 01:34:57.752371,
86312,1,,,84914,t,2026-06-28 01:34:57.755301,
86313,1,,,84914,t,2026-06-28 01:34:57.758605,
86314,1,,,84915,t,2026-06-28 01:34:57.761591,
86315,1,,,84915,t,2026-06-28 01:34:57.763919,
86316,1,,,84915,t,2026-06-28 01:34:57.76607,
86317,1,,,84915,t,2026-06-28 01:34:57.76923,
86318,1,,,84916,t,2026-06-28 01:34:57.771126,
86319,1,,,84916,t,2026-06-28 01:34:57.774011,
86320,1,,,84916,t,2026-06-28 01:34:57.776598,
86321,1,,,84916,t,2026-06-28 01:34:57.779067,
86322,1,,,84917,t,2026-06-28 01:34:57.784506,
86323,1,,,84917,t,2026-06-28 01:34:57.786846,
86324,1,,,84918,t,2026-06-28 01:34:57.789772,
86325,1,,,84918,t,2026-06-28 01:34:57.791861,
86326,1,,,84918,t,2026-06-28 01:34:57.794345,
86327,1,,,84918,t,2026-06-28 01:34:57.796719,
86328,1,,,84918,t,2026-06-28 01:34:57.799729,
86329,1,,,84918,t,2026-06-28 01:34:57.802347,
86330,1,,,84919,t,2026-06-28 01:37:11.263713,
86331,1,,,84919,t,2026-06-28 01:37:11.162154,
86332,1,,,84919,t,2026-06-28 01:37:11.162727,
86333,1,,,84919,t,2026-06-28 01:37:11.162727,
86334,1,,,84919,t,2026-06-28 01:37:11.087895,
86335,1,,,84920,t,2026-06-28 01:34:58.170109,
86336,1,,,84920,t,2026-06-28 01:34:58.173165,
86337,1,,,84921,t,2026-06-28 01:34:58.174702,
86338,1,,,84921,t,2026-06-28 01:34:58.177374,
86339,1,,,84921,t,2026-06-28 01:34:58.179545,
86340,1,,,84921,t,2026-06-28 01:34:58.185095,
86341,1,,,84921,t,2026-06-28 01:34:58.187718,
86342,1,,,84922,t,2026-06-28 01:37:16.87235,
86343,1,,,84922,t,2026-06-28 01:37:16.85632,
86344,1,,,84922,t,2026-06-28 01:37:16.833896,
86345,1,,,84922,t,2026-06-28 01:37:16.833896,
86346,1,,,84922,t,2026-06-28 01:37:16.834511,
86347,1,,,84922,t,2026-06-28 01:37:16.85632,
86348,1,,,84923,t,2026-06-28 01:37:16.986027,
86349,1,,,84923,t,2026-06-28 01:37:16.96193,
86350,1,,,84923,t,2026-06-28 01:37:16.96193,
86351,1,,,84923,t,2026-06-28 01:37:16.96193,
86352,1,,,84923,t,2026-06-28 01:37:16.96193,
86353,1,,,84923,t,2026-06-28 01:37:16.932129,
86354,1,,,84923,t,2026-06-28 01:37:16.96193,
86355,1,,,84923,t,2026-06-28 01:37:16.906157,
86356,1,,,84924,t,2026-06-28 01:34:58.2265,
86357,1,,,84924,t,2026-06-28 01:34:58.233313,
86358,1,,,84924,t,2026-06-28 01:34:58.237945,
86359,1,,,84925,t,2026-06-28 01:37:17.11694,
86360,1,,,84925,t,2026-06-28 01:37:17.122199,
86361,1,,,84925,t,2026-06-28 01:37:17.093243,
86362,1,,,84925,t,2026-06-28 01:37:17.064553,
86363,1,,,84925,t,2026-06-28 01:37:17.064553,
86364,1,,,84925,t,2026-06-28 01:37:17.034043,
86365,1,,,84926,t,2026-06-28 01:34:58.258978,
86366,1,,,84926,t,2026-06-28 01:34:58.260667,
86367,1,,,84926,t,2026-06-28 01:34:58.263267,
86368,1,,,84926,t,2026-06-28 01:34:58.265025,
86369,1,,,84927,t,2026-06-28 01:34:58.266872,
86370,1,,,84927,t,2026-06-28 01:34:58.26873,
86371,1,,,84927,t,2026-06-28 01:34:58.271433,
86372,1,,,84927,t,2026-06-28 01:34:58.274978,
86373,1,,,84927,t,2026-06-28 01:34:58.27747,
86374,1,,,84927,t,2026-06-28 01:34:58.282355,
86375,1,,,84927,t,2026-06-28 01:34:58.28547,
86376,1,,,84927,t,2026-06-28 01:34:58.288365,
86377,1,,,84927,t,2026-06-28 01:34:58.292794,
86378,1,,,84927,t,2026-06-28 01:34:58.297371,
86379,1,,,84927,t,2026-06-28 01:34:58.302281,
86380,1,,,84927,t,2026-06-28 01:34:58.305926,
86381,1,,,84927,t,2026-06-28 01:34:58.308362,
86382,1,,,84927,t,2026-06-28 01:34:58.311506,
86383,1,,,84927,t,2026-06-28 01:34:58.313655,
86384,1,,,84927,t,2026-06-28 01:34:58.315564,
86385,1,,,84927,t,2026-06-28 01:34:58.317737,
86386,1,,,84928,t,2026-06-28 01:34:58.319475,
86387,1,,,84928,t,2026-06-28 01:34:58.321232,
86388,1,,,84928,t,2026-06-28 01:34:58.323447,
86389,1,,,84928,t,2026-06-28 01:34:58.325412,
86390,1,,,84928,t,2026-06-28 01:34:58.327236,
86391,1,,,84928,t,2026-06-28 01:34:58.329698,
86392,1,,,84929,t,2026-06-28 01:34:58.332024,
86393,1,,,84929,t,2026-06-28 01:34:58.33399,
86394,1,,,84929,t,2026-06-28 01:34:58.336276,
86395,1,,,84929,t,2026-06-28 01:34:58.338708,
86396,1,,,84929,t,2026-06-28 01:34:58.341682,
86397,1,,,84929,t,2026-06-28 01:34:58.345448,
86398,1,,,84930,t,2026-06-28 01:34:58.348377,
86399,1,,,84930,t,2026-06-28 01:34:58.351363,
86400,1,,,84930,t,2026-06-28 01:34:58.355032,
86401,1,,,84930,t,2026-06-28 01:34:58.358794,
86402,1,,,84931,t,2026-06-28 01:34:58.36771,
86403,1,,,84931,t,2026-06-28 01:34:58.372034,
86404,1,,,84931,t,2026-06-28 01:34:58.377842,
86405,1,,,84931,t,2026-06-28 01:34:58.383007,
86406,1,,,84932,t,2026-06-28 01:34:58.386456,
86407,1,,,84932,t,2026-06-28 01:34:58.391691,
86408,1,,,84932,t,2026-06-28 01:34:58.396871,
86409,1,,,84932,t,2026-06-28 01:34:58.401961,
86410,1,,,84932,t,2026-06-28 01:34:58.404601,
86411,1,,,84932,t,2026-06-28 01:34:58.40842,
86412,1,,,84933,t,2026-06-28 01:34:58.41424,
86413,1,,,84933,t,2026-06-28 01:34:58.4169,
86414,1,,,84933,t,2026-06-28 01:34:58.421933,
86415,1,,,84934,t,2026-06-28 01:34:58.424861,
86416,1,,,84934,t,2026-06-28 01:34:58.427211,
86417,1,,,84934,t,2026-06-28 01:34:58.43139,
86418,1,,,84934,t,2026-06-28 01:34:58.434232,
86419,1,,,84934,t,2026-06-28 01:34:58.437196,
86420,1,,,84934,t,2026-06-28 01:34:58.439894,
86421,1,,,84934,t,2026-06-28 01:34:58.447029,
86422,1,,,84934,t,2026-06-28 01:34:58.45164,
86423,1,,,84934,t,2026-06-28 01:34:58.45396,
86424,1,,,84935,t,2026-06-28 01:34:58.456081,
86425,1,,,84936,t,2026-06-28 01:34:58.459458,
86426,1,,,84936,t,2026-06-28 01:34:58.464696,
86427,1,,,84936,t,2026-06-28 01:34:58.467149,
86428,1,,,84936,t,2026-06-28 01:34:58.46978,
86429,1,,,84936,t,2026-06-28 01:34:58.471769,
86430,1,,,84937,t,2026-06-28 01:37:17.240201,
86431,1,,,84937,t,2026-06-28 01:37:17.180018,
86432,1,,,84937,t,2026-06-28 01:37:17.180018,
86433,1,,,84937,t,2026-06-28 01:37:17.208333,
86434,1,,,84937,t,2026-06-28 01:37:17.180018,
86435,1,,,84937,t,2026-06-28 01:37:17.208333,
86436,1,,,84937,t,2026-06-28 01:37:17.208333,
86437,1,,,84937,t,2026-06-28 01:37:17.157468,
86438,1,,,84937,t,2026-06-28 01:37:17.236776,
86439,1,,,84937,t,2026-06-28 01:37:17.208333,
86440,1,,,84937,t,2026-06-28 01:37:17.208333,
86441,1,,,84937,t,2026-06-28 01:37:17.208333,
86442,1,,,84937,t,2026-06-28 01:37:17.208333,
86443,1,,,84938,t,2026-06-28 01:34:58.861539,
86444,1,,,84938,t,2026-06-28 01:34:58.864726,
86445,1,,,84938,t,2026-06-28 01:34:58.867313,
86446,1,,,84938,t,2026-06-28 01:34:58.869948,
86447,1,,,84939,t,2026-06-28 01:34:58.871915,
86448,1,,,84939,t,2026-06-28 01:34:58.874336,
86449,1,,,84939,t,2026-06-28 01:34:58.877211,
86450,1,,,84939,t,2026-06-28 01:34:58.884364,
86451,1,,,84940,t,2026-06-28 01:37:17.315259,
86452,1,,,84940,t,2026-06-28 01:37:17.273485,
86453,1,,,84940,t,2026-06-28 01:37:17.273485,
86454,1,,,84940,t,2026-06-28 01:37:17.273485,
86455,1,,,84940,t,2026-06-28 01:37:17.299497,
86456,1,,,84941,t,2026-06-28 01:34:58.902111,
86457,1,,,84941,t,2026-06-28 01:34:58.905064,
86458,1,,,84941,t,2026-06-28 01:34:58.908566,
86459,1,,,84941,t,2026-06-28 01:34:58.913515,
86460,1,,,84941,t,2026-06-28 01:34:58.915903,
86461,1,,,84941,t,2026-06-28 01:34:58.921113,
86462,1,,,84941,t,2026-06-28 01:34:58.923421,
86463,1,,,84941,t,2026-06-28 01:34:58.927042,
86464,1,,,84942,t,2026-06-28 01:34:58.931207,
86465,1,,,84942,t,2026-06-28 01:34:58.936256,
86466,1,,,84942,t,2026-06-28 01:34:58.942829,
86467,1,,,84942,t,2026-06-28 01:34:58.949163,
86468,1,,,84943,t,2026-06-28 01:34:58.953894,
86469,1,,,84943,t,2026-06-28 01:34:58.956674,
86470,1,,,84943,t,2026-06-28 01:34:58.958716,
86471,1,,,84943,t,2026-06-28 01:34:58.95983,
86472,1,,,84943,t,2026-06-28 01:34:58.961719,
86473,1,,,84944,t,2026-06-28 01:34:58.963997,
86474,1,,,84944,t,2026-06-28 01:34:58.966333,
86475,1,,,84944,t,2026-06-28 01:34:58.968322,
86476,1,,,84944,t,2026-06-28 01:34:58.970746,
86477,1,,,84944,t,2026-06-28 01:34:58.973123,
86478,1,,,84944,t,2026-06-28 01:34:58.974761,
86479,1,,,84944,t,2026-06-28 01:34:58.977426,
86480,1,,,84944,t,2026-06-28 01:34:58.979974,
86481,1,,,84945,t,2026-06-28 01:34:58.986079,
86482,1,,,84945,t,2026-06-28 01:34:58.992893,
86483,1,,,84945,t,2026-06-28 01:34:59.002257,
86484,1,,,84945,t,2026-06-28 01:34:59.007243,
86485,1,,,84946,t,2026-06-28 01:34:59.011282,
86486,1,,,84946,t,2026-06-28 01:34:59.018976,
86487,1,,,84946,t,2026-06-28 01:34:59.024885,
86488,1,,,84946,t,2026-06-28 01:34:59.038215,
86489,1,,,84946,t,2026-06-28 01:34:59.042682,
86490,1,,,84947,t,2026-06-28 01:34:59.04888,
86491,1,,,84947,t,2026-06-28 01:34:59.053183,
86492,1,,,84947,t,2026-06-28 01:34:59.056431,
86493,1,,,84947,t,2026-06-28 01:34:59.061967,
86494,1,,,84947,t,2026-06-28 01:34:59.066039,
86495,1,,,84947,t,2026-06-28 01:34:59.068092,
86496,1,,,84948,t,2026-06-28 01:34:59.070327,
86497,1,,,84948,t,2026-06-28 01:34:59.073667,
86498,1,,,84949,t,2026-06-28 01:37:17.402547,
86499,1,,,84949,t,2026-06-28 01:37:17.385481,
86500,1,,,84949,t,2026-06-28 01:37:17.355491,
86501,1,,,84949,t,2026-06-28 01:37:17.355491,
86502,1,,,84949,t,2026-06-28 01:37:17.355491,
86503,1,,,84949,t,2026-06-28 01:37:17.385481,
86504,1,,,84950,t,2026-06-28 01:34:59.092716,
86505,1,,,84950,t,2026-06-28 01:34:59.095723,
86506,1,,,84950,t,2026-06-28 01:34:59.097648,
86507,1,,,84950,t,2026-06-28 01:34:59.100447,
86508,1,,,84950,t,2026-06-28 01:34:59.10317,
86509,1,,,84951,t,2026-06-28 01:34:59.105172,
86510,1,,,84951,t,2026-06-28 01:34:59.107593,
86511,1,,,84951,t,2026-06-28 01:34:59.109453,
86512,1,,,84951,t,2026-06-28 01:34:59.112081,
86513,1,,,84952,t,2026-06-28 01:34:59.11614,
86514,1,,,84952,t,2026-06-28 01:34:59.119372,
86515,1,,,84952,t,2026-06-28 01:34:59.12066,
86516,1,,,84952,t,2026-06-28 01:34:59.122429,
86517,1,,,84952,t,2026-06-28 01:34:59.124777,
86518,1,,,84953,t,2026-06-28 01:34:59.126801,
86519,1,,,84953,t,2026-06-28 01:34:59.136755,
86520,1,,,84953,t,2026-06-28 01:34:59.139732,
86521,1,,,84953,t,2026-06-28 01:34:59.144679,
86522,1,,,84953,t,2026-06-28 01:34:59.147412,
86523,1,,,84954,t,2026-06-28 01:37:17.482072,
86524,1,,,84954,t,2026-06-28 01:37:17.462474,
86525,1,,,84954,t,2026-06-28 01:37:17.462474,
86526,1,,,84954,t,2026-06-28 01:37:17.439204,
86527,1,,,84955,t,2026-06-28 01:34:59.167712,
86528,1,,,84956,t,2026-06-28 01:34:59.172307,
86529,1,,,84957,t,2026-06-28 01:34:59.174183,
86530,1,,,84957,t,2026-06-28 01:34:59.176154,
86531,1,,,84957,t,2026-06-28 01:34:59.177426,
86532,1,,,84957,t,2026-06-28 01:34:59.179976,
86533,1,,,84957,t,2026-06-28 01:34:59.184949,
86534,1,,,84957,t,2026-06-28 01:34:59.188201,
86535,1,,,84958,t,2026-06-28 01:37:17.544637,
86536,1,,,84958,t,2026-06-28 01:37:17.520169,
86537,1,,,84958,t,2026-06-28 01:37:17.520169,
86538,1,,,84958,t,2026-06-28 01:37:17.520169,
86539,1,,,84959,t,2026-06-28 01:35:00.204316,
86540,1,,,84959,t,2026-06-28 01:35:00.20724,
86541,1,,,84959,t,2026-06-28 01:35:00.213391,
86542,1,,,84959,t,2026-06-28 01:35:00.217365,
86543,1,,,84959,t,2026-06-28 01:35:00.22146,
86544,1,,,84959,t,2026-06-28 01:35:00.227303,
86545,1,,,84959,t,2026-06-28 01:35:00.232544,
86546,1,,,84959,t,2026-06-28 01:35:00.237383,
86547,1,,,84959,t,2026-06-28 01:35:00.242717,
86548,1,,,84959,t,2026-06-28 01:35:00.246918,
86549,1,,,84959,t,2026-06-28 01:35:00.250197,
86550,1,,,84959,t,2026-06-28 01:35:00.254109,
86551,1,,,84959,t,2026-06-28 01:35:00.257189,
86552,1,,,84959,t,2026-06-28 01:35:00.260503,
86553,1,,,84959,t,2026-06-28 01:35:00.26295,
86554,1,,,84959,t,2026-06-28 01:35:00.267009,
86555,1,,,84959,t,2026-06-28 01:35:00.271979,
86556,1,,,84960,t,2026-06-28 01:35:00.275484,
86557,1,,,84960,t,2026-06-28 01:35:00.282303,
86558,1,,,84960,t,2026-06-28 01:35:00.285912,
86559,1,,,84960,t,2026-06-28 01:35:00.290557,
86560,1,,,84960,t,2026-06-28 01:35:00.29653,
86561,1,,,84960,t,2026-06-28 01:35:00.300064,
86562,1,,,84960,t,2026-06-28 01:35:00.30346,
86563,1,,,84961,t,2026-06-28 01:37:17.661259,
86564,1,,,84961,t,2026-06-28 01:37:17.638012,
86565,1,,,84961,t,2026-06-28 01:37:17.638012,
86566,1,,,84961,t,2026-06-28 01:37:17.638012,
86567,1,,,84961,t,2026-06-28 01:37:17.612306,
86568,1,,,84961,t,2026-06-28 01:37:17.664719,
86569,1,,,84961,t,2026-06-28 01:37:17.587053,
86570,1,,,84961,t,2026-06-28 01:37:17.638012,
86571,1,,,84961,t,2026-06-28 01:37:17.587053,
86572,1,,,84961,t,2026-06-28 01:37:17.638012,
86573,1,,,84961,t,2026-06-28 01:37:17.587053,
86574,1,,,84961,t,2026-06-28 01:37:17.587053,
86575,1,,,84961,t,2026-06-28 01:37:17.612306,
86576,1,,,84962,t,2026-06-28 01:35:00.352532,
86577,1,,,84962,t,2026-06-28 01:35:00.355129,
86578,1,,,84962,t,2026-06-28 01:35:00.357457,
86579,1,,,84962,t,2026-06-28 01:35:00.360136,
86580,1,,,84962,t,2026-06-28 01:35:00.362509,
86581,1,,,84962,t,2026-06-28 01:35:00.363786,
86582,1,,,84963,t,2026-06-28 01:37:17.763445,
86583,1,,,84963,t,2026-06-28 01:37:17.721822,
86584,1,,,84963,t,2026-06-28 01:37:17.721822,
86585,1,,,84963,t,2026-06-28 01:37:17.721822,
86586,1,,,84963,t,2026-06-28 01:37:17.746686,
86587,1,,,84963,t,2026-06-28 01:37:17.721822,
86588,1,,,84963,t,2026-06-28 01:37:17.721822,
86589,1,,,84963,t,2026-06-28 01:37:17.695396,
86590,1,,,84964,t,2026-06-28 01:35:00.384077,
86591,1,,,84964,t,2026-06-28 01:35:00.38665,
86592,1,,,84964,t,2026-06-28 01:35:00.388496,
86593,1,,,84964,t,2026-06-28 01:35:00.391093,
86594,1,,,84964,t,2026-06-28 01:35:00.39385,
86595,1,,,84964,t,2026-06-28 01:35:00.395502,
86596,1,,,84964,t,2026-06-28 01:35:00.397322,
86597,1,,,84965,t,2026-06-28 01:35:00.399259,
86598,1,,,84965,t,2026-06-28 01:35:00.401673,
86599,1,,,84966,t,2026-06-28 01:35:00.403724,
86600,1,,,84966,t,2026-06-28 01:35:00.405736,
86601,1,,,84966,t,2026-06-28 01:35:00.41158,
86602,1,,,84966,t,2026-06-28 01:35:00.414472,
86603,1,,,84966,t,2026-06-28 01:35:00.416914,
86604,1,,,84967,t,2026-06-28 01:35:00.42353,
86605,1,,,84967,t,2026-06-28 01:35:00.440697,
86606,1,,,84967,t,2026-06-28 01:35:00.445215,
86607,1,,,84967,t,2026-06-28 01:35:00.447874,
86608,1,,,84967,t,2026-06-28 01:35:00.451659,
86609,1,,,84967,t,2026-06-28 01:35:00.456531,
86610,1,,,84967,t,2026-06-28 01:35:00.459412,
86611,1,,,84967,t,2026-06-28 01:35:00.462917,
86612,1,,,84967,t,2026-06-28 01:35:00.473591,
86613,1,,,84968,t,2026-06-28 01:35:00.484997,
86614,1,,,84968,t,2026-06-28 01:35:00.49387,
86615,1,,,84968,t,2026-06-28 01:35:00.501128,
86616,1,,,84968,t,2026-06-28 01:35:00.505096,
86617,1,,,84969,t,2026-06-28 01:35:00.510378,
86618,1,,,84969,t,2026-06-28 01:35:00.51379,
86619,1,,,84969,t,2026-06-28 01:35:00.518957,
86620,1,,,84969,t,2026-06-28 01:35:00.522273,
86621,1,,,84969,t,2026-06-28 01:35:00.525475,
86622,1,,,84969,t,2026-06-28 01:35:00.529218,
86623,1,,,84969,t,2026-06-28 01:35:00.532065,
86624,1,,,84969,t,2026-06-28 01:35:00.53459,
86625,1,,,84969,t,2026-06-28 01:35:00.536314,
86626,1,,,84970,t,2026-06-28 01:35:00.539186,
86627,1,,,84971,t,2026-06-28 01:35:00.541768,
86628,1,,,84971,t,2026-06-28 01:35:00.545577,
86629,1,,,84971,t,2026-06-28 01:35:00.548335,
86630,1,,,84971,t,2026-06-28 01:35:00.550984,
86631,1,,,84971,t,2026-06-28 01:35:00.55312,
86632,1,,,84972,t,2026-06-28 01:35:00.555554,
86633,1,,,84972,t,2026-06-28 01:35:00.558352,
86634,1,,,84972,t,2026-06-28 01:35:00.562233,
86635,1,,,84972,t,2026-06-28 01:35:00.79562,
86636,1,,,84972,t,2026-06-28 01:35:00.798844,
86637,1,,,84973,t,2026-06-28 01:35:00.800861,
86638,1,,,84973,t,2026-06-28 01:35:00.804899,
86639,1,,,84973,t,2026-06-28 01:35:00.806247,
86640,1,,,84973,t,2026-06-28 01:35:00.808616,
86641,1,,,84974,t,2026-06-28 01:35:00.812559,
86642,1,,,84974,t,2026-06-28 01:35:00.818245,
86643,1,,,84975,t,2026-06-28 01:35:00.821311,
86644,1,,,84975,t,2026-06-28 01:35:00.824392,
86645,1,,,84975,t,2026-06-28 01:35:00.829452,
86646,1,,,84976,t,2026-06-28 01:35:00.832332,
86647,1,,,84976,t,2026-06-28 01:35:00.835054,
86648,1,,,84976,t,2026-06-28 01:35:00.83682,
86649,1,,,84977,t,2026-06-28 01:36:44.142184,
86650,1,,,84977,t,2026-06-28 01:36:44.088196,
86651,1,,,84977,t,2026-06-28 01:36:44.121356,
86652,1,,,84977,t,2026-06-28 01:36:44.088196,
86653,1,,,84977,t,2026-06-28 01:36:44.055869,
86654,1,,,84978,t,2026-06-28 01:35:00.884655,
86655,1,,,84978,t,2026-06-28 01:35:00.88827,
86656,1,,,84978,t,2026-06-28 01:35:00.893184,
86657,1,,,84978,t,2026-06-28 01:35:00.896147,
86658,1,,,84978,t,2026-06-28 01:35:00.899881,
86659,1,,,84978,t,2026-06-28 01:35:00.902659,
86660,1,,,84978,t,2026-06-28 01:35:00.917291,
86661,1,,,84978,t,2026-06-28 01:35:00.920841,
86662,1,,,84978,t,2026-06-28 01:35:00.928506,
86663,1,,,84978,t,2026-06-28 01:35:00.933038,
86664,1,,,84979,t,2026-06-28 01:35:00.937682,
86665,1,,,84979,t,2026-06-28 01:35:00.94403,
86666,1,,,84980,t,2026-06-28 01:35:00.94846,
86667,1,,,84980,t,2026-06-28 01:35:00.951827,
86668,1,,,84980,t,2026-06-28 01:35:00.960453,
86669,1,,,84980,t,2026-06-28 01:35:00.964079,
86670,1,,,84980,t,2026-06-28 01:35:00.969765,
86671,1,,,84980,t,2026-06-28 01:35:00.97366,
86672,1,,,84981,t,2026-06-28 01:35:00.981124,
86673,1,,,84981,t,2026-06-28 01:35:00.98568,
86674,1,,,84981,t,2026-06-28 01:35:00.990851,
86675,1,,,84981,t,2026-06-28 01:35:00.995646,
86676,1,,,84981,t,2026-06-28 01:35:00.999441,
86677,1,,,84982,t,2026-06-28 01:35:01.003233,
86678,1,,,84982,t,2026-06-28 01:35:01.006963,
86679,1,,,84982,t,2026-06-28 01:35:01.01236,
86680,1,,,84982,t,2026-06-28 01:35:01.019188,
86681,1,,,84982,t,2026-06-28 01:35:01.027244,
86682,1,,,84982,t,2026-06-28 01:35:01.029955,
86683,1,,,84982,t,2026-06-28 01:35:01.033002,
86684,1,,,84983,t,2026-06-28 01:35:01.035601,
86685,1,,,84983,t,2026-06-28 01:35:01.03837,
86686,1,,,84983,t,2026-06-28 01:35:01.042766,
86687,1,,,84983,t,2026-06-28 01:35:01.047936,
86688,1,,,84983,t,2026-06-28 01:35:01.05621,
86689,1,,,84983,t,2026-06-28 01:35:01.059855,
86690,1,,,84984,t,2026-06-28 01:35:01.062662,
86691,1,,,84984,t,2026-06-28 01:35:01.065862,
86692,1,,,84984,t,2026-06-28 01:35:01.068062,
86693,1,,,84984,t,2026-06-28 01:35:01.070291,
86694,1,,,84984,t,2026-06-28 01:35:01.07955,
86695,1,,,84984,t,2026-06-28 01:35:01.084873,
86696,1,,,84984,t,2026-06-28 01:35:01.088806,
86697,1,,,84985,t,2026-06-28 01:35:01.092764,
86698,1,,,84985,t,2026-06-28 01:35:01.097388,
86699,1,,,84985,t,2026-06-28 01:35:01.100271,
86700,1,,,84986,t,2026-06-28 01:35:01.102922,
86701,1,,,84986,t,2026-06-28 01:35:01.104917,
86702,1,,,84986,t,2026-06-28 01:35:01.107922,
86703,1,,,84987,t,2026-06-28 01:35:01.110898,
86704,1,,,84987,t,2026-06-28 01:35:01.11422,
86705,1,,,84987,t,2026-06-28 01:35:01.116048,
86706,1,,,84987,t,2026-06-28 01:35:01.11859,
86707,1,,,84987,t,2026-06-28 01:35:01.12082,
86708,1,,,84988,t,2026-06-28 01:36:44.296459,
86709,1,,,84988,t,2026-06-28 01:36:44.208573,
86710,1,,,84988,t,2026-06-28 01:36:44.237367,
86711,1,,,84988,t,2026-06-28 01:36:44.208573,
86712,1,,,84988,t,2026-06-28 01:36:44.184026,
86713,1,,,84988,t,2026-06-28 01:36:44.268304,
86714,1,,,84989,t,2026-06-28 01:35:01.137612,
86715,1,,,84989,t,2026-06-28 01:35:01.139497,
86716,1,,,84989,t,2026-06-28 01:35:01.146851,
86717,1,,,84990,t,2026-06-28 01:35:01.150109,
86718,1,,,84990,t,2026-06-28 01:35:01.156883,
86719,1,,,84990,t,2026-06-28 01:35:01.164715,
86720,1,,,84990,t,2026-06-28 01:35:01.169726,
86721,1,,,84990,t,2026-06-28 01:35:01.175162,
86722,1,,,84990,t,2026-06-28 01:35:01.179079,
86723,1,,,84991,t,2026-06-28 01:35:01.18595,
86724,1,,,84991,t,2026-06-28 01:35:01.190266,
86725,1,,,84991,t,2026-06-28 01:35:01.195306,
86726,1,,,84991,t,2026-06-28 01:35:01.199633,
86727,1,,,84992,t,2026-06-28 01:36:44.420995,
86728,1,,,84992,t,2026-06-28 01:36:44.359811,
86729,1,,,84992,t,2026-06-28 01:36:44.39093,
86730,1,,,84992,t,2026-06-28 01:36:44.359811,
86731,1,,,84992,t,2026-06-28 01:36:44.39093,
86732,1,,,84993,t,2026-06-28 01:35:01.218456,
86733,1,,,84993,t,2026-06-28 01:35:01.221194,
86734,1,,,84993,t,2026-06-28 01:35:01.224846,
86735,1,,,84994,t,2026-06-28 01:35:01.687038,
86736,1,,,84994,t,2026-06-28 01:35:01.691752,
86737,1,,,84994,t,2026-06-28 01:35:01.69673,
86738,1,,,84994,t,2026-06-28 01:35:01.69967,
86739,1,,,84994,t,2026-06-28 01:35:01.704271,
86740,1,,,84995,t,2026-06-28 01:35:01.711718,
86741,1,,,84995,t,2026-06-28 01:35:01.714279,
86742,1,,,85845,t,2026-06-28 01:35:01.71723,
86743,1,,,84996,t,2026-06-28 01:35:01.720289,
86744,1,,,84996,t,2026-06-28 01:35:01.731104,
86745,1,,,84996,t,2026-06-28 01:35:01.734295,
86746,1,,,84996,t,2026-06-28 01:35:01.737346,
86747,1,,,84997,t,2026-06-28 01:35:01.741217,
86748,1,,,84997,t,2026-06-28 01:35:01.744795,
86749,1,,,84997,t,2026-06-28 01:35:01.749733,
86750,1,,,84997,t,2026-06-28 01:35:01.754536,
86751,1,,,84997,t,2026-06-28 01:35:01.758204,
86752,1,,,84998,t,2026-06-28 01:36:44.466375,
86753,1,,,84999,t,2026-06-28 01:35:01.763362,
86754,1,,,84999,t,2026-06-28 01:35:01.767047,
86755,1,,,84999,t,2026-06-28 01:35:01.770485,
